Accident,Level,Parent,Code
streetcar(traffic),4,collision(with),V46.9,,,,,
nontraffic,5,streetcar(traffic),V46.3,,,,,
while boarding or alighting,5,streetcar(traffic),V46.4,,,,,
three wheeled motor vehicle(traffic),4,collision(with),V42.9,,,,,
nontraffic,5,three wheeled motor vehicle(traffic),V42.3,,,,,
while boarding or alighting,5,three wheeled motor vehicle(traffic),V42.4,,,,,
truck(traffic),4,collision(with),V44.9,,,,,
nontraffic,5,truck(traffic),V44.3,,,,,
while boarding or alighting,5,truck(traffic),V44.4,,,,,
two wheeled motor vehicle(traffic),4,collision(with),V42.9,,,,,
nontraffic,5,two wheeled motor vehicle(traffic),V42.3,,,,,
while boarding or alighting,5,two wheeled motor vehicle(traffic),V42.4,,,,,
van(traffic),4,collision(with),V43.94,,,,,
nontraffic,5,van(traffic),V43.34,,,,,
while boarding or alighting,5,van(traffic),V43.44,,,,,
driver,3,car occupant,,,,,,
collision(with),4,driver,,,,,,
animal(traffic),5,collision(with),V40.5,,,,,
being ridden(traffic),6,animal(traffic),V46.5,,,,,
nontraffic,7,being ridden(traffic),V46.0,,,,,
nontraffic,6,animal(traffic),V40.0,,,,,
animal-drawn vehicle(traffic),5,collision(with),V46.5,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V46.0,,,,,
bus(traffic),5,collision(with),V44.5,,,,,
nontraffic,6,bus(traffic),V44.0,,,,,
car(traffic),5,collision(with),V43.52,,,,,
nontraffic,6,car(traffic),V43.02,,,,,
motor vehicle NOS(traffic),5,collision(with),V49.40,,,,,
nontraffic,6,motor vehicle NOS(traffic),V49.00,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V49.49,,,,,
nontraffic,7,specified type NEC(traffic),V49.09,,,,,
pedal cycle(traffic),5,collision(with),V41.5,,,,,
nontraffic,6,pedal cycle(traffic),V41.0,,,,,
pickup truck(traffic),5,collision(with),V43.53,,,,,
nontraffic,6,pickup truck(traffic),V43.03,,,,,
railway vehicle(traffic),5,collision(with),V45.5,,,,,
nontraffic,6,railway vehicle(traffic),V45.0,,,,,
specified vehicle NEC(traffic),5,collision(with),V46.5,,,,,
nontraffic,6,specified vehicle NEC(traffic),V46.0,,,,,
sport utility vehicle(traffic),5,collision(with),V43.51,,,,,
nontraffic,6,sport utility vehicle(traffic),V43.01,,,,,
stationary object(traffic),5,collision(with),V47.5,,,,,
nontraffic,6,stationary object(traffic),V47.0,,,,,
streetcar(traffic),5,collision(with),V46.5,,,,,
nontraffic,6,streetcar(traffic),V46.0,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V42.5,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V42.0,,,,,
truck(traffic),5,collision(with),V44.5,,,,,
nontraffic,6,truck(traffic),V44.0,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V42.5,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V42.0,,,,,
van(traffic),5,collision(with),V43.54,,,,,
nontraffic,6,van(traffic),V43.04,,,,,
noncollision accident(traffic),4,driver,V48.5,,,,,
nontraffic,5,noncollision accident(traffic),V48.0,,,,,
noncollision accident(traffic),3,car occupant,V48.9,,,,,
nontraffic,4,noncollision accident(traffic),V48.3,,,,,
while boarding or alighting,4,noncollision accident(traffic),V48.4,,,,,
nontraffic,3,car occupant,V49.3,,,,,
hanger-on,3,car occupant,,,,,,
collision(with),4,hanger-on,,,,,,
animal(traffic),5,collision(with),V40.7,,,,,
being ridden(traffic),6,animal(traffic),V46.7,,,,,
nontraffic,7,being ridden(traffic),V46.2,,,,,
nontraffic,6,animal(traffic),V40.2,,,,,
animal-drawn vehicle(traffic),5,collision(with),V46.7,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V46.2,,,,,
bus(traffic),5,collision(with),V44.7,,,,,
nontraffic,6,bus(traffic),V44.2,,,,,
car(traffic),5,collision(with),V43.72,,,,,
nontraffic,6,car(traffic),V43.22,,,,,
pedal cycle(traffic),5,collision(with),V41.7,,,,,
nontraffic,6,pedal cycle(traffic),V41.2,,,,,
pickup truck(traffic),5,collision(with),V43.73,,,,,
nontraffic,6,pickup truck(traffic),V43.23,,,,,
railway vehicle(traffic),5,collision(with),V45.7,,,,,
nontraffic,6,railway vehicle(traffic),V45.2,,,,,
specified vehicle NEC(traffic),5,collision(with),V46.7,,,,,
nontraffic,6,specified vehicle NEC(traffic),V46.2,,,,,
sport utility vehicle(traffic),5,collision(with),V43.71,,,,,
nontraffic,6,sport utility vehicle(traffic),V43.21,,,,,
stationary object(traffic),5,collision(with),V47.7,,,,,
nontraffic,6,stationary object(traffic),V47.2,,,,,
streetcar(traffic),5,collision(with),V46.7,,,,,
nontraffic,6,streetcar(traffic),V46.2,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V42.7,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V42.2,,,,,
truck(traffic),5,collision(with),V44.7,,,,,
nontraffic,6,truck(traffic),V44.2,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V42.7,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V42.2,,,,,
van(traffic),5,collision(with),V43.74,,,,,
nontraffic,6,van(traffic),V43.24,,,,,
noncollision accident(traffic),4,hanger-on,V48.7,,,,,
nontraffic,5,noncollision accident(traffic),V48.2,,,,,
passenger,3,car occupant,,,,,,
collision(with),4,passenger,,,,,,
animal(traffic),5,collision(with),V40.6,,,,,
being ridden(traffic),6,animal(traffic),V46.6,,,,,
nontraffic,7,being ridden(traffic),V46.1,,,,,
nontraffic,6,animal(traffic),V40.1,,,,,
animal-drawn vehicle(traffic),5,collision(with),V46.6,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V46.1,,,,,
bus(traffic),5,collision(with),V44.6,,,,,
nontraffic,6,bus(traffic),V44.1,,,,,
car(traffic),5,collision(with),V43.62,,,,,
nontraffic,6,car(traffic),V43.12,,,,,
motor vehicle NOS(traffic),5,collision(with),V49.50,,,,,
nontraffic,6,motor vehicle NOS(traffic),V49.10,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V49.59,,,,,
nontraffic,7,specified type NEC(traffic),V49.19,,,,,
pedal cycle(traffic),5,collision(with),V41.6,,,,,
nontraffic,6,pedal cycle(traffic),V41.1,,,,,
pickup truck(traffic),5,collision(with),V43.63,,,,,
nontraffic,6,pickup truck(traffic),V43.13,,,,,
railway vehicle(traffic),5,collision(with),V45.6,,,,,
nontraffic,6,railway vehicle(traffic),V45.1,,,,,
specified vehicle NEC(traffic),5,collision(with),V46.6,,,,,
nontraffic,6,specified vehicle NEC(traffic),V46.1,,,,,
sport utility vehicle(traffic),5,collision(with),V43.61,,,,,
nontraffic,6,sport utility vehicle(traffic),V43.11,,,,,
stationary object(traffic),5,collision(with),V47.6,,,,,
nontraffic,6,stationary object(traffic),V47.1,,,,,
streetcar(traffic),5,collision(with),V46.6,,,,,
nontraffic,6,streetcar(traffic),V46.1,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V42.6,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V42.1,,,,,
truck(traffic),5,collision(with),V44.6,,,,,
nontraffic,6,truck(traffic),V44.1,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V42.6,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V42.1,,,,,
van(traffic),5,collision(with),V43.64,,,,,
nontraffic,6,van(traffic),V43.14,,,,,
noncollision accident(traffic),4,passenger,V48.6,,,,,
nontraffic,5,noncollision accident(traffic),V48.1,,,,,
specified type NEC,3,car occupant,V49.88,,,,,
military vehicle,4,specified type NEC,V49.81,,,,,
coal car,2,transport(involving injury to),,,,,,
construction vehicle occupant(nontraffic),2,transport(involving injury to),V85.9,,,,,
driver,3,construction vehicle occupant(nontraffic),V85.5,,,,,
hanger-on,3,construction vehicle occupant(nontraffic),V85.7,,,,,
passenger,3,construction vehicle occupant(nontraffic),V85.6,,,,,
traffic,3,construction vehicle occupant(nontraffic),V85.3,,,,,
driver,4,traffic,V85.0,,,,,
hanger-on,4,traffic,V85.2,,,,,
passenger,4,traffic,V85.1,,,,,
while boarding or alighting,3,construction vehicle occupant(nontraffic),V85.4,,,,,
dirt bike rider(nontraffic),2,transport(involving injury to),V86.96,,,,,
driver,3,dirt bike rider(nontraffic),V86.56,,,,,
hanger-on,3,dirt bike rider(nontraffic),V86.76,,,,,
passenger,3,dirt bike rider(nontraffic),V86.66,,,,,
traffic,3,dirt bike rider(nontraffic),V86.36,,,,,
driver,4,traffic,V86.06,,,,,
hanger-on,4,traffic,V86.26,,,,,
passenger,4,traffic,V86.16,,,,,
while boarding or alighting,3,dirt bike rider(nontraffic),V86.46,,,,,
due to cataclysm,2,transport(involving injury to),,,,,,
dune buggy occupant(nontraffic),2,transport(involving injury to),V86.93,,,,,
driver,3,dune buggy occupant(nontraffic),V86.53,,,,,
hanger-on,3,dune buggy occupant(nontraffic),V86.73,,,,,
passenger,3,dune buggy occupant(nontraffic),V86.63,,,,,
traffic,3,dune buggy occupant(nontraffic),V86.33,,,,,
driver,4,traffic,V86.03,,,,,
hanger-on,4,traffic,V86.23,,,,,
passenger,4,traffic,V86.13,,,,,
while boarding or alighting,3,dune buggy occupant(nontraffic),V86.43,,,,,
forklift,2,transport(involving injury to),,,,,,
go cart,2,transport(involving injury to),,,,,,
golf cart,2,transport(involving injury to),,,,,,
heavy transport vehicle occupant,2,transport(involving injury to),,,,,,
hoverboard,2,transport(involving injury to),V00.848,,,,,
ice yacht,2,transport(involving injury to),V98.2,,,,,
industrial vehicle occupant(nontraffic),2,transport(involving injury to),V83.9,,,,,
driver,3,industrial vehicle occupant(nontraffic),V83.5,,,,,
hanger-on,3,industrial vehicle occupant(nontraffic),V83.7,,,,,
passenger,3,industrial vehicle occupant(nontraffic),V83.6,,,,,
traffic,3,industrial vehicle occupant(nontraffic),V83.3,,,,,
driver,4,traffic,V83.0,,,,,
hanger-on,4,traffic,V83.2,,,,,
passenger,4,traffic,V83.1,,,,,
while boarding or alighting,3,industrial vehicle occupant(nontraffic),V83.4,,,,,
interurban electric car,2,transport(involving injury to),,,,,,
land yacht,2,transport(involving injury to),V98.1,,,,,
logging car,2,transport(involving injury to),,,,,,
military vehicle occupant(traffic),2,transport(involving injury to),V86.34,,,,,
driver,3,military vehicle occupant(traffic),V86.04,,,,,
hanger-on,3,military vehicle occupant(traffic),V86.24,,,,,
nontraffic,3,military vehicle occupant(traffic),V86.94,,,,,
driver,4,nontraffic,V86.54,,,,,
hanger-on,4,nontraffic,V86.74,,,,,
passenger,4,nontraffic,V86.64,,,,,
passenger,3,military vehicle occupant(traffic),V86.14,,,,,
while boarding or alighting,3,military vehicle occupant(traffic),V86.44,,,,,
mine tram,2,transport(involving injury to),,,,,,
motorcoach,2,transport(involving injury to),,,,,,
motor/cross bike rider,2,transport(involving injury to),V86.96,,,,,
motorcyclist,2,transport(involving injury to),V29.9,,,,,
collision(with),3,motorcyclist,,,,,,
animal(traffic),4,collision(with),V20.9,,,,,
being ridden(traffic),5,animal(traffic),V26.9,,,,,
nontraffic,6,being ridden(traffic),V26.2,,,,,
while boarding or alighting,6,being ridden(traffic),V26.3,,,,,
nontraffic,5,animal(traffic),V20.2,,,,,
while boarding or alighting,5,animal(traffic),V20.3,,,,,
animal-drawn vehicle(traffic),4,collision(with),V26.9,,,,,
nontraffic,5,animal-drawn vehicle(traffic),V26.2,,,,,
while boarding or alighting,5,animal-drawn vehicle(traffic),V26.3,,,,,
bus(traffic),4,collision(with),V24.9,,,,,
nontraffic,5,bus(traffic),V24.2,,,,,
while boarding or alighting,5,bus(traffic),V24.3,,,,,
car(traffic),4,collision(with),V23.9,,,,,
nontraffic,5,car(traffic),V23.2,,,,,
while boarding or alighting,5,car(traffic),V23.3,,,,,
motor vehicle NOS(traffic),4,collision(with),V29.60,,,,,
nontraffic,5,motor vehicle NOS(traffic),V29.20,,,,,
specified type NEC(traffic),5,motor vehicle NOS(traffic),V29.69,,,,,
nontraffic,6,specified type NEC(traffic),V29.29,,,,,
pedal cycle(traffic),4,collision(with),V21.9,,,,,
nontraffic,5,pedal cycle(traffic),V21.2,,,,,
while boarding or alighting,5,pedal cycle(traffic),V21.3,,,,,
pickup truck(traffic),4,collision(with),V23.9,,,,,
nontraffic,5,pickup truck(traffic),V23.2,,,,,
while boarding or alighting,5,pickup truck(traffic),V23.3,,,,,
railway vehicle(traffic),4,collision(with),V25.9,,,,,
nontraffic,5,railway vehicle(traffic),V25.2,,,,,
while boarding or alighting,5,railway vehicle(traffic),V25.3,,,,,
specified vehicle NEC(traffic),4,collision(with),V26.9,,,,,
nontraffic,5,specified vehicle NEC(traffic),V26.2,,,,,
while boarding or alighting,5,specified vehicle NEC(traffic),V26.3,,,,,
stationary object(traffic),4,collision(with),V27.9,,,,,
nontraffic,5,stationary object(traffic),V27.2,,,,,
while boarding or alighting,5,stationary object(traffic),V27.3,,,,,
streetcar(traffic),4,collision(with),V26.9,,,,,
nontraffic,5,streetcar(traffic),V26.2,,,,,
while boarding or alighting,5,streetcar(traffic),V26.3,,,,,
three wheeled motor vehicle(traffic),4,collision(with),V22.9,,,,,
nontraffic,5,three wheeled motor vehicle(traffic),V22.2,,,,,
while boarding or alighting,5,three wheeled motor vehicle(traffic),V22.3,,,,,
truck(traffic),4,collision(with),V24.9,,,,,
nontraffic,5,truck(traffic),V24.2,,,,,
while boarding or alighting,5,truck(traffic),V24.3,,,,,
two wheeled motor vehicle(traffic),4,collision(with),V22.9,,,,,
nontraffic,5,two wheeled motor vehicle(traffic),V22.2,,,,,
while boarding or alighting,5,two wheeled motor vehicle(traffic),V22.3,,,,,
van(traffic),4,collision(with),V23.9,,,,,
nontraffic,5,van(traffic),V23.2,,,,,
while boarding or alighting,5,van(traffic),V23.3,,,,,
driver,3,motorcyclist,,,,,,
collision(with),4,driver,,,,,,
animal(traffic),5,collision(with),V20.4,,,,,
being ridden(traffic),6,animal(traffic),V26.4,,,,,
nontraffic,7,being ridden(traffic),V26.0,,,,,
nontraffic,6,animal(traffic),V20.0,,,,,
animal-drawn vehicle(traffic),5,collision(with),V26.4,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V26.0,,,,,
bus(traffic),5,collision(with),V24.4,,,,,
nontraffic,6,bus(traffic),V24.0,,,,,
car(traffic),5,collision(with),V23.4,,,,,
nontraffic,6,car(traffic),V23.0,,,,,
motor vehicle NOS(traffic),5,collision(with),V29.40,,,,,
nontraffic,6,motor vehicle NOS(traffic),V29.00,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V29.49,,,,,
nontraffic,7,specified type NEC(traffic),V29.09,,,,,
pedal cycle(traffic),5,collision(with),V21.4,,,,,
nontraffic,6,pedal cycle(traffic),V21.0,,,,,
pickup truck(traffic),5,collision(with),V23.4,,,,,
nontraffic,6,pickup truck(traffic),V23.0,,,,,
railway vehicle(traffic),5,collision(with),V25.4,,,,,
nontraffic,6,railway vehicle(traffic),V25.0,,,,,
specified vehicle NEC(traffic),5,collision(with),V26.4,,,,,
nontraffic,6,specified vehicle NEC(traffic),V26.0,,,,,
stationary object(traffic),5,collision(with),V27.4,,,,,
nontraffic,6,stationary object(traffic),V27.0,,,,,
streetcar(traffic),5,collision(with),V26.4,,,,,
nontraffic,6,streetcar(traffic),V26.0,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V22.4,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V22.0,,,,,
truck(traffic),5,collision(with),V24.4,,,,,
nontraffic,6,truck(traffic),V24.0,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V22.4,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V22.0,,,,,
van(traffic),5,collision(with),V23.4,,,,,
nontraffic,6,van(traffic),V23.0,,,,,
noncollision accident(traffic),4,driver,V28.4,,,,,
nontraffic,5,noncollision accident(traffic),V28.0,,,,,
noncollision accident(traffic),3,motorcyclist,V28.9,,,,,
nontraffic,4,noncollision accident(traffic),V28.2,,,,,
while boarding or alighting,4,noncollision accident(traffic),V28.3,,,,,
nontraffic,3,motorcyclist,V29.3,,,,,
passenger,3,motorcyclist,,,,,,
collision(with),4,passenger,,,,,,
animal(traffic),5,collision(with),V20.5,,,,,
being ridden(traffic),6,animal(traffic),V26.5,,,,,
nontraffic,7,being ridden(traffic),V26.1,,,,,
nontraffic,6,animal(traffic),V20.1,,,,,
animal-drawn vehicle(traffic),5,collision(with),V26.5,,,,,
nontraffic,6,animal-drawn vehicle(traffic),V26.1,,,,,
bus(traffic),5,collision(with),V24.5,,,,,
nontraffic,6,bus(traffic),V24.1,,,,,
car(traffic),5,collision(with),V23.5,,,,,
nontraffic,6,car(traffic),V23.1,,,,,
motor vehicle NOS(traffic),5,collision(with),V29.50,,,,,
nontraffic,6,motor vehicle NOS(traffic),V29.10,,,,,
specified type NEC(traffic),6,motor vehicle NOS(traffic),V29.59,,,,,
nontraffic,7,specified type NEC(traffic),V29.19,,,,,
pedal cycle(traffic),5,collision(with),V21.5,,,,,
nontraffic,6,pedal cycle(traffic),V21.1,,,,,
pickup truck(traffic),5,collision(with),V23.5,,,,,
nontraffic,6,pickup truck(traffic),V23.1,,,,,
railway vehicle(traffic),5,collision(with),V25.5,,,,,
nontraffic,6,railway vehicle(traffic),V25.1,,,,,
specified vehicle NEC(traffic),5,collision(with),V26.5,,,,,
nontraffic,6,specified vehicle NEC(traffic),V26.1,,,,,
stationary object(traffic),5,collision(with),V27.5,,,,,
nontraffic,6,stationary object(traffic),V27.1,,,,,
streetcar(traffic),5,collision(with),V26.5,,,,,
nontraffic,6,streetcar(traffic),V26.1,,,,,
three wheeled motor vehicle(traffic),5,collision(with),V22.5,,,,,
nontraffic,6,three wheeled motor vehicle(traffic),V22.1,,,,,
truck(traffic),5,collision(with),V24.5,,,,,
nontraffic,6,truck(traffic),V24.1,,,,,
two wheeled motor vehicle(traffic),5,collision(with),V22.5,,,,,
nontraffic,6,two wheeled motor vehicle(traffic),V22.1,,,,,
van(traffic),5,collision(with),V23.5,,,,,
nontraffic,6,van(traffic),V23.1,,,,,
noncollision accident(traffic),4,passenger,V28.5,,,,,
nontraffic,5,noncollision accident(traffic),V28.1,,,,,
specified type NEC,3,motorcyclist,V29.88,,,,,
military vehicle,4,specified type NEC,V29.81,,,,,
motor vehicle NEC occupant(traffic),2,transport(involving injury to),V89.2,,,,,
occupant(of),2,transport(involving injury to),,,,,,
aircraft(powered),3,occupant(of),V95.9,,,,,
fixed wing,4,aircraft(powered),,,,,,
commercial,5,fixed wing,,,,,,
private,5,fixed wing,,,,,,
nonpowered,4,aircraft(powered),V96.9,,,,,
specified NEC,4,aircraft(powered),V95.8,,,,,
airport battery-powered vehicle,3,occupant(of),,,,,,
all-terrain vehicle(ATV),3,occupant(of),,,,,,
animal-drawn vehicle,3,occupant(of),,,,,,
automobile,3,occupant(of),,,,,,
balloon,3,occupant(of),V96.00,,,,,
battery-powered vehicle,3,occupant(of),,,,,,
bicycle,3,occupant(of),,,,,,
motorized,4,bicycle,,,,,,
boat NEC,3,occupant(of),,,,,,
bulldozer,3,occupant(of),,,,,,
bus,3,occupant(of),,,,,,
cable car(on rails),3,occupant(of),,,,,,
not on rails,4,cable car(on rails),V98.0,,,,,
car,3,occupant(of),,,,,,
cable(on rails),4,car,,,,,,
not on rails,5,cable(on rails),V98.0,,,,,
coach,3,occupant(of),,,,,,
coal-car,3,occupant(of),,,,,,
digger,3,occupant(of),,,,,,
dump truck,3,occupant(of),,,,,,
earth-leveler,3,occupant(of),,,,,,
farm machinery(self-propelled),3,occupant(of),,,,,,
forklift,3,occupant(of),,,,,,
glider(unpowered),3,occupant(of),V96.20,,,,,
hang,4,glider(unpowered),V96.10,,,,,
powered(microlight) (ultralight),4,glider(unpowered),,,,,,
glider(unpowered) NEC,3,occupant(of),V96.20,,,,,
hang-glider,3,occupant(of),V96.10,,,,,
harvester,3,occupant(of),,,,,,
heavy(transport) vehicle,3,occupant(of),,,,,,
helicopter,3,occupant(of),,,,,,
ice-yacht,3,occupant(of),V98.2,,,,,
kite(carrying person),3,occupant(of),V96.8,,,,,
land-yacht,3,occupant(of),V98.1,,,,,
logging car,3,occupant(of),,,,,,
mechanical shovel,3,occupant(of),,,,,,
microlight,3,occupant(of),,,,,,
minibus,3,occupant(of),,,,,,
minivan,3,occupant(of),,,,,,
moped,3,occupant(of),,,,,,
motor scooter,3,occupant(of),,,,,,
motorcycle(with sidecar),3,occupant(of),,,,,,
off-road motor-vehicle,3,occupant(of),V86.99,,,,,
pedal cycle,3,occupant(of),,,,,,
pick-up(truck),3,occupant(of),,,,,,
railway(train) (vehicle) (subterranean) (elevated),3,occupant(of),,,,,,
rickshaw,3,occupant(of),,,,,,
motorized,4,rickshaw,,,,,,
pedal driven,4,rickshaw,,,,,,
road-roller,3,occupant(of),,,,,,
ship NOS,3,occupant(of),V94.9,,,,,
ski-lift(chair) (gondola),3,occupant(of),V98.3,,,,,
snowmobile,3,occupant(of),,,,,,
"spacecraft, spaceship",3,occupant(of),,,,,,
sport utility vehicle,3,occupant(of),,,,,,
streetcar(interurban) (operating on public street or highway),3,occupant(of),,,,,,
